3676,7317.75,3565.25,12744,7836.75,3662,10435,1459,Dalatmilk
3667.75,7301,3558.25,12703.75,7816.5,3651.25,10430,1459.25,Dalatmilk
4061.5,7910.75,3917,12770.5,8826,3573.5,11202.25,1458,Dalatmilk
4041,7887.25,3898.5,12762.5,8796.5,3581.75,11170.5,1457.5,Dalatmilk
4025.5,7866,3878,13030,8750.75,3574,11128.75,1457.75,Dalatmilk
4010,7829,3861.25,13272.75,8673.5,3556.25,11091,1457.75,Dalatmilk
3991.75,7798.5,3838.25,13060,8599.75,3544.25,11061.75,1457.75,Dalatmilk
3974.5,7779,3817,13330.25,8548.25,3540.25,11032.5,1457.25,Dalatmilk
3963,7764.5,3801.75,13456.75,8492,3536.75,10999.75,1457.75,Dalatmilk
3942.75,7727.5,3788.5,13276.5,8467.25,3544.75,10978,1458,Dalatmilk
3926.5,7705,3772.75,13028.75,8443.75,3549.25,10957.25,1457.5,Dalatmilk
3907.75,7643.25,3757.75,13112.5,8405,3537.75,10932,1458,Dalatmilk
3889,7618.25,3749,12570.25,8376.75,3556.75,10909.25,1457.75,Dalatmilk
3878,7605.25,3736.25,12903.25,8345.25,3553.25,10883,1458,Dalatmilk
3867.5,7593.75,3721,13134.25,8282.25,3532.75,10856.75,1458,Dalatmilk
3856,7583.25,3709.25,13122,8233,3524,10838.75,1458,Dalatmilk
3852.25,7586.25,3699.75,12819.75,8215.25,3544.5,10814.5,1458,Dalatmilk
3838.75,7565.75,3694.75,12627,8202.75,3561.5,10797,1457.75,Dalatmilk
3823.5,7555.75,3685.75,12862.75,8178.25,3553.75,10783,1458,Dalatmilk
3814.75,7523.75,3673,13032,8144,3540.5,10760,1458.25,Dalatmilk
3812,7523,3664.75,12942,8119.25,3549.75,10752,1458.25,Dalatmilk
3803.25,7508,3663.25,12583.75,8118.5,3567.5,10741,1458,Dalatmilk
3797.5,7508.5,3661,12741.5,8109.25,3577.75,10732,1458,Dalatmilk
3791,7512.25,3656.25,12809,8086.75,3567.25,10727.25,1458.25,Dalatmilk
3789.5,7513,3649.5,12663,8081,3581,10706.5,1458.25,Dalatmilk
3782,7513,3646.25,13056.5,8065.75,3571.25,10708,1459,Dalatmilk
3779.5,7498.5,3643.75,12756.25,8023.5,3568.5,10697.5,1458.75,Dalatmilk
3875,7323.5,3761,12889.75,8375.25,3673.5,10861.5,1457.5,Dalatmilk
3874,7312.5,3756.5,13034.75,8322.25,3661,10825.5,1457,Dalatmilk
3866.75,7322,3747.25,12946.25,8284.5,3670.25,10816.25,1457.75,Dalatmilk
3847.75,7260.75,3730.25,12820.5,8249,3666,10787,1457.5,Dalatmilk
3837.5,7315,3718,12969.5,8227,3653.75,10795.5,1458,Dalatmilk
3823,7257.5,3706,12881.75,8216.5,3633.75,10787.75,1457.25,Dalatmilk
3808.5,7278.75,3694.25,13172.75,8194.5,3655,10785.75,1458,Dalatmilk
3799,7232.25,3687.25,12704.5,8151.75,3655.25,10750.25,1458,Dalatmilk
3779.25,7122.25,3669.5,12660,8107,3657.5,10714,1458,Dalatmilk
3778.75,7142.25,3662.5,12832,8087.5,3634.25,10689.75,1458,Dalatmilk
3766.5,7164.75,3649.75,12814.5,8062.75,3634.25,10677,1458.25,Dalatmilk
3759.5,7125.75,3642.5,12781.5,8028.75,3652.25,10653.5,1458.75,Dalatmilk
3748.25,7111.5,3632.5,12792.5,8008.25,3653,10640.75,1458.75,Dalatmilk
3760.5,7130.25,3642,13120.25,8018.5,3642,10648,1458.5,Dalatmilk
3753.75,7154.75,3633.5,12846.75,8011.25,3634,10660.25,1458.75,Dalatmilk
3733.5,7116.5,3613.5,12707.5,7977.5,3634.75,10642.75,1458.75,Dalatmilk
3722,7068.75,3607.25,12662.5,7960.25,3655.75,10622.5,1458.5,Dalatmilk
3718.25,7101,3600.75,12719.5,7950.5,3642,10608.25,1459,Dalatmilk
3713.75,7068.75,3595.75,12760,7912.75,3647.25,10583,1458.75,Dalatmilk
3704.75,7035,3590.5,12711,7909.5,3651.25,10579.5,1458.75,Dalatmilk
3706.25,7015.5,3593.5,12857.5,7906.75,3659.75,10559.75,1459,Dalatmilk
3702,7017,3586,12864.5,7906.25,3648.25,10564.75,1459,Dalatmilk
3700,6996.75,3591.75,12758,7895.25,3652.25,10543.5,1458.75,Dalatmilk
3690.5,6952.75,3580.75,12689.25,7880,3667.25,10531.5,1458.75,Dalatmilk
3687,6960.5,3577.25,12833.5,7855.5,3664.25,10525,1459.5,Dalatmilk
4032.25,7635.25,3926.75,13364,8732,4099.25,11287.75,1456,Mocchau
4021.25,7616,3907.75,13399.75,8675,4091.5,11273.75,1455.75,Mocchau
4002.75,7588.25,3893.25,13089.5,8653.25,4114.25,11247.25,1456,Mocchau
3988.5,7573,3879.25,13074,8614.5,4092.5,11226,1456,Mocchau
3976,7553.5,3864.5,13224.75,8576.75,4082,11208.75,1456,Mocchau
3964.75,7526.5,3848,13012.5,8554,4078,11178.25,1455.75,Mocchau
3950.25,7504.5,3833,13117.25,8509.25,4061.25,11159.5,1455.75,Mocchau
3933.5,7470.75,3823.75,12957.75,8485,4082.75,11141.25,1456.25,Mocchau
3923.75,7461.5,3813.75,12942,8474.5,4071.5,11124.5,1456.25,Mocchau
3913.25,7449.25,3802.25,12969.75,8446.75,4062.75,11101.75,1456.25,Mocchau
3900.25,7435.5,3792,12976.75,8419.5,4067.25,11083.5,1456.5,Mocchau
3886.75,7419.75,3780.5,12910,8406.25,4061.25,11063.75,1457.25,Mocchau
3881,7411,3768.25,12861.75,8380.75,4047.5,11039,1456.5,Mocchau
3873,7397.25,3760.5,12942.5,8367.75,4024,11026,1456.5,Mocchau
3866,7382,3752.75,12870,8355.75,4033.5,11014.75,1457,Mocchau
3861.25,7381.75,3744,13045,8340,4032.75,11004.5,1457.25,Mocchau
3855.25,7373.5,3737.75,13125,8331,4009,10998,1457.25,Mocchau
3845.25,7359,3728.25,12926.5,8312,3994.75,10978.5,1457,Mocchau
3839.25,7342.75,3720,12808.75,8292.5,3998,10954.5,1457,Mocchau
3827.25,7337,3713.25,12677,8272.25,4037,10931,1457,Mocchau
3815.75,7321.25,3702.25,12679,8238.25,4020.5,10907,1457,Mocchau
3808,7304,3690,12879,8207.5,3980,10888.75,1456.75,Mocchau
3796.75,7292.25,3686.25,12574,8198.25,4009.25,10851,1457,Mocchau
3784,7285.75,3678.5,12546.25,8177.25,4006.25,10827.25,1457,Mocchau
3777.25,7272.25,3672.25,12586,8168,3998.25,10810,1457,Mocchau
3931.75,7568.5,3859.5,13372.25,8358.75,4011.25,11125.5,1456.75,Mocchau
3917.75,7547.75,3845.25,13271.5,8331,4005.5,11101.75,1456.25,Mocchau
3902.25,7518.5,3832,13168,8298.25,4006,11066.5,1456.25,Mocchau
3892.5,7526.75,3823.75,13777.25,8263,3993.75,11047.25,1457.25,Mocchau
3888.75,7540.5,3814,13803,8201.5,3967.25,11042.5,1457,Mocchau
3874.25,7511.75,3801.25,13604,8171,3949.25,11028.25,1457,Mocchau
3862.75,7499.25,3791.5,13724.5,8141.75,3956,11015,1457.25,Mocchau
3855.5,7493,3783.75,13501.25,8131.75,3954,11004.5,1457,Mocchau
3841,7443.75,3769,13466.5,8112.25,3953.75,10995.25,1457,Mocchau
3833.75,7431.25,3759,13123.5,8088.75,3975.75,10964.75,1457,Mocchau
3823.25,7423.5,3750.25,13361.25,8075,3971,10934,1457,Mocchau
3828.25,7439.75,3747,13568.25,8042.75,3941,10919.75,1457,Mocchau
3814.25,7428.75,3738.75,13216.75,8041.25,3957.75,10900,1457.25,Mocchau
3810.25,7420.5,3734.5,13257.25,8044.25,3955.5,10873,1457,Mocchau
3795.5,7410.5,3722,13595.75,8010,3912.5,10859.75,1457,Mocchau
3784,7383.25,3711.25,12903.75,7992.25,3954.5,10834.5,1457.25,Mocchau
3774.75,7361.25,3705.5,12741.25,8002,3978.5,10797.75,1457.25,Mocchau
3768.75,7358.75,3698.5,12972,7991.75,3958,10782,1457.5,Mocchau
3765.75,7367.25,3694.25,12903.75,7952.75,3951.75,10769.75,1457,Mocchau
3758.75,7348,3690.5,12597.5,7948.75,3963.5,10735.5,1457.25,Mocchau
3751.75,7329.25,3683.75,12731.5,7946.25,3953.5,10719.25,1457,Mocchau
3746.75,7330.5,3675.75,12718.75,7915.25,3935.75,10704.75,1457,Mocchau
3735.75,7319.25,3669,12676.5,7901.5,3929.25,10684.5,1457.25,Mocchau
3729,7309.75,3661.5,12791,7891.25,3939.75,10661,1457,Mocchau
3726.5,7315.25,3655.25,13007.75,7855.75,3914,10664.25,1457.25,Mocchau
3936.75,7585,3850.5,14186,8245.5,4016.75,11126.75,1455.5,Mocchau
3931.75,7568.75,3835.5,14344,8206.75,3989.25,11100,1455.25,Mocchau
3925.25,7551.75,3821.5,14449.75,8169,3978.5,11078.25,1455.75,Mocchau
3907,7523,3807.5,14082.5,8146.5,3991.25,11060,1455.5,Mocchau
3890.75,7494,3793.5,13894.5,8116.75,3973.25,11023.5,1455.5,Mocchau
3877.5,7464.75,3779,14038.5,8102,3967.25,10999.5,1455.25,Mocchau
3864,7441.75,3766.5,13481.25,8079,3985.5,10974.5,1455.5,Mocchau
3854.25,7436.75,3758.5,13686.75,8059.75,3985.75,10955.75,1455.5,Mocchau
3850.25,7430.5,3748.75,14010.25,8034.25,3984.25,10946,1455.25,Mocchau
3838.5,7413.75,3740.25,13829.5,8012.75,3976.75,10924,1455.5,Mocchau
3832.75,7395,3731.25,13795.75,7985,3947.25,10902.25,1456,Mocchau
3826.5,7379,3721.75,13951.5,7968.5,3925.75,10875.25,1456,Mocchau
3813.75,7360,3710.75,13768.25,7950.25,3927.25,10851.25,1456,Mocchau
3799,7341.25,3699.75,13283.75,7942.75,3955.75,10840.25,1455.75,Mocchau
3794.25,7335.75,3691,13582.5,7917.75,3957,10829.75,1455.75,Mocchau
3783.75,7324.5,3684,13422.75,7902,3954,10820.25,1456,Mocchau
3770,7307.25,3677.25,13115.5,7898,3954.75,10805.5,1456,Mocchau
3764,7297.25,3666.75,13155.25,7864.5,3952.25,10779,1456,Mocchau
3757.25,7294.75,3660.75,13458,7857.5,3952,10765,1456,Mocchau
3753.25,7285.25,3653.75,13462.5,7831.75,3933,10738.75,1455.5,Mocchau
3738.25,7265,3646.75,13362.5,7815.75,3928.75,10720.5,1455.75,Mocchau
3731.5,7252.5,3638.5,13272.5,7800.25,3924.25,10707.75,1455.75,Mocchau
3721,7243,3631,13124.75,7782,3922.25,10685.75,1455.5,Mocchau
3717.75,7235,3626.75,13140.75,7772.5,3929.5,10678,1455.75,Mocchau
3713.75,7223,3619.75,13342.75,7742.25,3914.25,10666.75,1455.5,Mocchau
5562.25,9633,3917.25,12039.25,9217.75,3177.25,11133.25,1454.75,Thtruemilk
5510.25,9667.5,3910,12364,9173.5,3154.25,11095.75,1455,Thtruemilk
5427.25,9631.25,3893.25,12391.5,9114.25,3156.75,11047,1455.25,Thtruemilk
5329.75,9542.5,3866,12195.25,9023.25,3164.25,11006.25,1455,Thtruemilk
5273.5,9485.5,3849.5,12286.5,8986,3147,10981.25,1455,Thtruemilk
5198.75,9369,3823,11960.25,8923.75,3184.25,10958.25,1455,Thtruemilk
5136.5,9228.75,3797.75,11848.75,8862.5,3177.5,10950.25,1455,Thtruemilk
5073,9135.75,3773.5,11849,8817,3159.5,10935.25,1455.25,Thtruemilk
5024.5,9231,3769,12108.75,8774.25,3156,10902.5,1455.5,Thtruemilk
4974,9116.75,3752.75,11705.25,8753,3148.75,10877.25,1455.75,Thtruemilk
4939,9091.75,3748.25,11910,8764,3123.25,10864.5,1455.5,Thtruemilk
4890.25,9235,3746.25,12289,8696.75,3148.5,10827.25,1456,Thtruemilk
4851,9240.75,3757.75,12628.75,8669.5,3242.5,10798.25,1456.75,Thtruemilk
4827,9187.25,3749.75,12552,8653,3258.75,10794,1456,Thtruemilk
4789,9153.75,3742.5,12444.25,8627,3286.25,10803.75,1456.75,Thtruemilk
4749,9115.5,3730.5,12392.5,8610.25,3271,10774.5,1456.5,Thtruemilk
4699,9117.25,3712.5,12422.25,8551.5,3217.5,10732.25,1456.25,Thtruemilk
4667.75,9117.25,3703.5,12563,8490.25,3150.5,10710,1456.25,Thtruemilk
4624.25,9076.25,3685.5,12406.75,8443.5,3126,10671,1456.5,Thtruemilk
4591.25,9013.75,3674.75,12377.25,8411.5,3149,10656.5,1456.25,Thtruemilk
4570,8996.5,3666.75,12396.5,8402.75,3170.25,10639.5,1456.5,Thtruemilk
4533.75,8980,3654.75,12437,8366.25,3167.25,10617,1456.5,Thtruemilk
4501.5,8952,3644.25,12346.5,8339,3194.25,10587.25,1457.25,Thtruemilk
4463.75,8917.75,3637.25,12286.25,8317.25,3228.75,10566.75,1456.75,Thtruemilk
4439,8907.75,3628.25,12290,8296.25,3199.5,10562.75,1457.75,Thtruemilk
4306.25,8151.25,4035.25,12950.75,9629.25,3518,12113.75,1455,Thtruemilk
4270.75,8118,4009.75,12910.5,9555.25,3515.75,12054.75,1455,Thtruemilk
4245.75,8071.75,3987.25,12898.25,9483,3515,12005.5,1455.25,Thtruemilk
4218,8036.25,3966.25,12928,9418.5,3516.75,11968.5,1455.75,Thtruemilk
4196,7992.75,3944,12867,9351.5,3510.25,11927.25,1455.5,Thtruemilk
4168.5,7953,3921.75,12828,9296,3517.75,11893.75,1455.75,Thtruemilk
4146.25,7936.75,3905.5,12864.5,9233.75,3520,11862,1455.75,Thtruemilk
4125.75,7898.5,3884,12832.5,9160,3508.5,11815.5,1456,Thtruemilk
4103.75,7875,3867.5,12865.75,9110,3513.5,11784,1456.25,Thtruemilk
4086,7838.25,3850.5,12800.5,9064.5,3505.25,11742.25,1456,Thtruemilk
4064.25,7810.5,3834.75,12745.5,9017.25,3505.75,11700.75,1455.75,Thtruemilk
4042.5,7733.75,3817.5,12651,8968,3520.25,11671.5,1456,Thtruemilk
4024.5,7751.25,3802.75,12855.5,8905.75,3518.25,11636.5,1456.25,Thtruemilk
4005.5,7743,3786.75,12734.5,8865,3511,11607.5,1456.25,Thtruemilk
3992.25,7717.25,3772.5,12710.25,8832,3505,11569,1456,Thtruemilk
3977.5,7715.25,3760.25,12693.25,8784,3500.5,11540.75,1456.25,Thtruemilk
3958.25,7675,3749,12689.25,8732.5,3504,11510.75,1456.25,Thtruemilk
3944,7671.5,3737.75,12617,8701.25,3506.75,11477.25,1456.75,Thtruemilk
3933,7639.75,3725.75,12614.25,8667.5,3505.75,11450.5,1456.5,Thtruemilk
3918.25,7597.5,3715.5,12517.25,8623.5,3512.25,11432.75,1456.75,Thtruemilk
3904.5,7572.5,3704.75,12557,8601.5,3512.5,11412.25,1456.75,Thtruemilk
3892.25,7554,3692.75,12542.75,8568.75,3505.5,11376.25,1457,Thtruemilk
3883.5,7510.5,3681.5,12537.75,8500,3508.25,11347,1457,Thtruemilk
3866.5,7497.75,3670,12632.75,8463.25,3523,11334,1457,Thtruemilk
3858.5,7485.5,3662,12560,8426.75,3510.5,11310,1457.25,Thtruemilk
4016.25,7961.5,3832.25,13054.75,8649.75,3719.5,11220,1457.25,Thtruemilk
4001.25,7914.5,3821,13313.5,8624.5,3732,11213,1457.5,Thtruemilk
3983.25,7881.25,3809,13334.75,8603,3755.75,11194.25,1457.5,Thtruemilk
3971.5,7841,3795.75,13295,8572,3754.75,11173,1457.75,Thtruemilk
3956.5,7869.75,3786.25,13192,8535.5,3739,11156.75,1457.5,Thtruemilk
3946.5,7870.25,3779.25,13102.75,8520.75,3739.25,11145,1457.75,Thtruemilk
3935,7855.5,3768.25,13079.75,8489.25,3752.25,11128,1458,Thtruemilk
3923.75,7819,3757,13255.25,8464.75,3753,11116.5,1458,Thtruemilk
3911,7786.75,3745.5,13135.25,8441,3733.25,11101,1458,Thtruemilk
3900.75,7801,3733,12772.25,8410.25,3681.5,11068.5,1458.5,Thtruemilk
3892,7749,3724.75,12933.5,8398.5,3701.5,11062.5,1458,Thtruemilk
3879.5,7764.5,3714.5,13068.25,8381.75,3739.25,11056.75,1458.25,Thtruemilk
3867.75,7745.25,3707.75,13073.75,8359,3760.5,11041.25,1458.25,Thtruemilk
3856.75,7727.25,3701.25,13136.75,8342,3748.25,11029.25,1459,Thtruemilk
3853.25,7739.5,3695.5,12910.25,8319,3711.75,11008.5,1458.25,Thtruemilk
3842.5,7711.75,3688,12969.25,8304.25,3713,10991,1458.25,Thtruemilk
3836.25,7719.75,3683,12899.75,8283.75,3688.75,10974,1458.75,Thtruemilk
3828.25,7701.5,3674.25,12878,8260.5,3682.25,10952.75,1458.5,Thtruemilk
3818.25,7663.25,3668.75,13001,8257.25,3726.75,10941.25,1458.75,Thtruemilk
3811.75,7655.75,3663.75,12974.75,8233,3741.5,10939.75,1459.25,Thtruemilk
3803.75,7648.5,3657.5,12881.25,8218.5,3717,10928.75,1459,Thtruemilk
3799,7640,3655.25,12906.5,8209,3712.5,10921.75,1459.5,Thtruemilk
3792.75,7636.75,3648,12898.25,8202.75,3701,10909.5,1459,Thtruemilk
3788.5,7654.5,3644.75,12865.25,8163.25,3682.5,10900.75,1459.25,Thtruemilk
3780,7645.5,3639,12878.5,8143.75,3688,10889,1459.25,Thtruemilk
3824.25,7339.5,3741,13402.75,8160.5,3725.25,10493,1455.75,Vinamilk
3817.5,7321.75,3729.75,13343.75,8142.75,3723.25,10482.75,1456.25,Vinamilk
3806.5,7304.25,3717,13391.5,8124.25,3718.5,10470.75,1456.25,Vinamilk
3793,7298.5,3707.5,13449,8106.75,3708.25,10457,1456.25,Vinamilk
3782.75,7275.5,3698.75,13321.5,8083.5,3706.5,10446.75,1456.25,Vinamilk
3774,7255,3690.75,13402,8050,3708.5,10434,1456.25,Vinamilk
3765.25,7245.25,3685,13615,8026.75,3710.25,10429,1456.75,Vinamilk
3765.25,7258,3688,13971.25,8013.75,3723.5,10436.25,1456.75,Vinamilk
3764,7233.25,3695.5,14260.25,8021.75,3721.25,10451.5,1457,Vinamilk
3762,7181.75,3692.25,14225.25,8023.75,3727.5,10448,1457,Vinamilk
3753.25,7145.25,3683.25,14126.75,8016.5,3711.5,10431,1456.75,Vinamilk
3740,7102.75,3673.5,14080.75,7992.75,3706.5,10412.75,1457.25,Vinamilk
3730.75,7069.5,3666.5,14140.5,7973,3700.25,10398.75,1457.25,Vinamilk
3725,7048.5,3664,14171.75,7953.5,3710.75,10394.25,1457.5,Vinamilk
3721.75,7032.75,3658.5,13980.25,7931.25,3714.5,10394.75,1457.75,Vinamilk
3717,7009.25,3652.25,13966.75,7919.75,3702.75,10382.5,1457.25,Vinamilk
3708.25,6993,3646.5,13941.25,7898,3697.5,10374,1457.25,Vinamilk
3705.25,6974.75,3642.25,14062,7893.75,3691.25,10369.75,1458,Vinamilk
3697.25,6952.75,3637,13944.75,7876.25,3690,10362.25,1458,Vinamilk
3692.25,6942,3631.25,14007.75,7865.75,3693.25,10354.75,1458,Vinamilk
3685.75,6921,3624.75,14068,7856,3686.75,10348.25,1458,Vinamilk
3681.75,6917.75,3619.75,14008.25,7838.75,3684.75,10343.5,1458.5,Vinamilk
3678.75,6910.75,3617.75,13973,7837.5,3701.25,10336.75,1458.75,Vinamilk
3673.75,6889.75,3614,13910,7840.5,3684.25,10331.5,1458.5,Vinamilk
3669.25,6881.25,3609.5,13847,7813.5,3682.25,10322,1458.5,Vinamilk
3900.25,7642.5,3783,13283.75,8247.25,3664.75,10450,1458.75,Vinamilk
3887.25,7637.5,3775.5,13506.5,8202.75,3666.5,10440.5,1458.25,Vinamilk
3871.5,7616.75,3764.25,13756.75,8169,3665.25,10420,1458.25,Vinamilk
3856.75,7589.75,3748.25,13693.25,8125,3664.25,10405.5,1458.75,Vinamilk
3847.75,7572.5,3741,13947.75,8106,3663,10396.75,1459,Vinamilk
3838.5,7565.75,3728.5,13774.5,8068.75,3661.75,10388.5,1458.75,Vinamilk
3827,7536.75,3713,13673.25,8032.25,3660.25,10369.5,1459,Vinamilk
3814.25,7518.5,3698.75,13663.75,8011.25,3657,10354.25,1458.75,Vinamilk
3802,7505.5,3689.25,13952.5,7985,3648.75,10341.25,1459,Vinamilk
3791.5,7502.5,3680.75,14055.25,7952.75,3648.75,10330.25,1459,Vinamilk
3783.5,7472.75,3672.25,13573.5,7929.25,3652.5,10318.5,1459,Vinamilk
3775.75,7463.25,3660.75,13598.75,7912.5,3648.25,10305,1459.5,Vinamilk
3766,7456.5,3651,13542.25,7894.75,3650.25,10290.75,1458.75,Vinamilk
3759.5,7448,3644.25,13559.5,7883.25,3647.25,10284.5,1459,Vinamilk
3748,7430,3636.75,13306.75,7855.5,3647.25,10273.75,1459,Vinamilk
3736.5,7407.75,3627,13531,7835.75,3644,10267,1459.25,Vinamilk
3729.75,7402.75,3620.75,13655.5,7809.75,3644.5,10253.25,1459.25,Vinamilk
3725.25,7401.5,3612.5,13424.75,7783.25,3642,10242,1459.5,Vinamilk
3717.25,7381.5,3608,13485.75,7767,3639.5,10228.25,1459.75,Vinamilk
3715,7387.75,3600.75,13106.25,7767.5,3645.25,10214.5,1459.5,Vinamilk
3712.25,7392.5,3599.25,13412.25,7762,3641,10215.25,1459.5,Vinamilk
3701,7372,3591.75,13269.75,7738.5,3640,10197.5,1460,Vinamilk
3696.25,7361.25,3590,13254.75,7729,3652,10195.25,1459.5,Vinamilk
3693.5,7364.5,3585.25,13142,7733.5,3651,10187,1460,Vinamilk
3685.5,7346.5,3573.25,12818,7716.75,3630.5,10176.25,1459.75,Vinamilk
3769.5,7339,3685.75,13714.25,8394,3652.75,10336.75,1455.5,Vinamilk
3757,7342.5,3676.5,13119.75,8352.25,3654.5,10317.25,1456,Vinamilk
3740.75,7318.25,3665.75,13313.5,8319,3660.5,10311.5,1455.75,Vinamilk
3746.25,7388.5,3654.5,13397.75,8286.5,3678.25,10283.75,1455.75,Vinamilk
3744,7381,3653.5,13303.5,8255.25,3675.5,10272.75,1456.25,Vinamilk
3740.25,7386.25,3649,13919.5,8211.5,3669.75,10271.5,1456,Vinamilk
3736,7391.5,3639.75,13874.75,8171.5,3659.5,10257.25,1456,Vinamilk
3720.5,7347.5,3633.5,13388.5,8158.75,3656.75,10248.25,1455.75,Vinamilk
3703.5,7317.75,3628.75,13283.25,8143.25,3656,10254.25,1456.5,Vinamilk
3701.75,7315.5,3624,13584.75,8112.75,3654.75,10243.25,1456.5,Vinamilk
3701.5,7331.5,3616.5,13877.75,8100.25,3648.75,10240,1456.25,Vinamilk
3700,7346.5,3610.25,13951.5,8060.5,3647.5,10231.75,1456.5,Vinamilk
3676.75,7273.5,3601,13293,8040,3642.5,10226.25,1456,Vinamilk
3668.75,7294,3592.75,13445,8021.5,3640.75,10212.5,1456,Vinamilk
3658.5,7260.25,3585.25,13182,7995,3636.75,10198.75,1456,Vinamilk
3651.75,7267.5,3580.5,13195.5,7989.25,3643,10193,1456.25,Vinamilk
3654,7308.25,3579.75,13519.5,7967,3646.75,10184.25,1456,Vinamilk
3649,7306.25,3576,13153.75,7948,3643,10175.25,1456,Vinamilk
3632,7263.5,3566.5,13049.75,7926.25,3641.75,10171,1456.75,Vinamilk
3634.5,7288.25,3563.75,13440,7905,3641.25,10168.75,1456.5,Vinamilk
3642,7318.25,3559.75,13807,7881.5,3648.25,10159.5,1456.5,Vinamilk
3637.5,7316.75,3555,13368,7863.75,3650,10145,1457,Vinamilk
3626.5,7295.5,3549.75,13030.75,7857.5,3647.5,10138.25,1456.75,Vinamilk
3618.75,7273,3546.5,13271.75,7846,3637,10137.25,1457,Vinamilk
3611.75,7259.25,3543.25,13146.25,7832.25,3636,10129.5,1456.5,Vinamilk
